"","Code","MAGNITUD","ANO","MES","MONTHLYMAX","Station","Longitude","Latitude"
"4462",28079011,35,2011,10,3.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4463",28079011,35,2011,11,2.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4464",28079011,35,2011,12,2.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4465",28079011,20,2012,3,8.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4466",28079011,20,2012,4,5.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4467",28079011,20,2012,5,6.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4468",28079011,20,2012,6,8.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4469",28079011,35,2017,7,0.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4470",28079011,35,2017,8,0.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4471",28079011,7,2001,12,401,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4472",28079011,35,2013,1,2.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4473",28079011,35,2013,2,2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4474",28079011,35,2013,3,0.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4475",28079011,35,2013,4,1.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4476",28079011,35,2013,5,1.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4477",28079011,35,2013,6,1.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4478",28079011,35,2013,7,1.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4479",28079011,35,2013,8,1.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4480",28079011,35,2013,9,2.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4481",28079011,35,2013,10,2.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4482",28079011,30,2011,2,3.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4483",28079011,30,2011,3,2.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4484",28079011,30,2011,4,3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4485",28079011,30,2011,5,1.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4486",28079011,30,2011,6,2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4487",28079011,30,2011,7,1.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4488",28079011,30,2011,8,1.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4489",28079011,30,2011,9,3.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4490",28079011,30,2011,10,2.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4491",28079011,30,2011,11,3.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4492",28079011,30,2011,12,4.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4493",28079011,12,2005,3,245,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4494",28079011,12,2005,4,233,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4495",28079011,12,2005,5,193,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4496",28079011,35,2011,4,3.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4497",28079011,8,2008,6,79,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4498",28079011,8,2008,7,72,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4499",28079011,35,2011,7,1.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4500",28079011,35,2011,8,1.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4501",28079011,35,2011,9,2.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4502",28079011,8,2017,1,92,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4503",28079011,8,2017,2,81,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4504",28079011,8,2017,3,91,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4505",28079011,7,2011,1,173,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4506",28079011,8,2010,3,81,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4507",28079011,8,2010,4,76,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4508",28079011,8,2010,5,63,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4509",28079011,8,2010,6,71,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4510",28079011,8,2017,11,116,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4511",28079011,8,2017,12,116,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4512",28079011,12,2017,1,274,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4513",28079011,12,2017,2,183,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4514",28079011,7,2012,6,36,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4515",28079011,7,2012,7,33,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4516",28079011,7,2012,8,39,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4517",28079011,7,2012,9,46,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4518",28079011,7,2012,10,91,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4519",28079011,7,2012,11,71,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4520",28079011,8,2005,1,126,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4521",28079011,8,2005,2,120,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4522",28079011,8,2001,12,145,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4523",28079011,30,2014,3,2.7,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4524",28079011,30,2014,4,2.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4525",28079011,30,2014,5,2.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4526",28079011,30,2014,6,2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4527",28079011,30,2014,7,2.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4528",28079011,30,2014,8,1.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4529",28079011,30,2014,9,2.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4530",28079011,12,2006,7,173,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4531",28079011,12,2006,8,136,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4532",28079011,12,2006,9,177,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4533",28079011,12,2006,10,369,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4534",28079011,35,2014,1,2.7,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4535",28079011,35,2014,2,1.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4536",28079011,35,2014,3,1.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4537",28079011,8,2004,11,101,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4538",28079011,8,2004,12,86,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4539",28079011,8,2018,7,56,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4540",28079011,8,2018,8,75,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4541",28079011,8,2018,9,79,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4542",28079011,12,2012,10,244,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4543",28079011,12,2012,11,178,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4544",28079011,12,2012,12,303,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4545",28079011,20,2012,1,17.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4546",28079011,20,2012,2,9.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4547",28079011,12,2014,5,116,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4548",28079011,12,2014,6,96,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4549",28079011,12,2014,7,151,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4550",28079011,20,2012,7,8.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4551",28079011,20,2012,8,8.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4552",28079011,35,2017,9,0.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4553",28079011,8,2001,1,73,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4554",28079011,8,2001,2,98,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4555",28079011,8,2001,3,59,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4556",28079011,8,2001,4,65,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4557",28079011,8,2001,5,81,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4558",28079011,8,2001,6,72,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4559",28079011,8,2001,7,73,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4560",28079011,8,2001,8,60,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4561",28079011,8,2001,9,124,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4562",28079011,8,2005,3,111,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4563",28079011,8,2005,4,108,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4564",28079011,8,2005,5,63,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4565",28079011,7,2004,11,199,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4566",28079011,7,2004,12,209,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4567",28079011,8,2004,1,80,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4568",28079011,8,2004,2,117,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4569",28079011,8,2004,3,107,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4570",28079011,8,2004,4,81,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4571",28079011,8,2005,12,129,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4572",28079011,12,2005,1,491,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4573",28079011,12,2005,2,343,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4574",28079011,12,2012,2,200,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4575",28079011,8,2004,9,113,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4576",28079011,8,2004,10,107,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4577",28079011,12,2005,6,127,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4578",28079011,12,2012,6,128,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4579",28079011,12,2012,7,130,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4580",28079011,12,2012,8,124,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4581",28079011,12,2012,9,136,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4582",28079011,12,2004,3,278,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4583",28079011,12,2004,4,187,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4584",28079011,12,2004,5,156,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4585",28079011,12,2004,6,166,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4586",28079011,12,2004,7,184,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4587",28079011,12,2004,8,208,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4588",28079011,12,2004,9,392,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4589",28079011,12,2004,10,355,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4590",28079011,12,2004,11,406,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4591",28079011,8,2010,7,84,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4592",28079011,12,2018,8,110,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4593",28079011,12,2018,9,147,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4594",28079011,12,2018,10,217,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4595",28079011,12,2017,3,263,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4596",28079011,12,2017,4,90,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4597",28079011,12,2017,5,102,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4598",28079011,12,2017,6,93,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4599",28079011,12,2017,7,99,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4600",28079011,12,2017,8,67,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4601",28079011,7,2012,12,142,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4602",28079011,8,2001,10,139,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4603",28079011,8,2001,11,159,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4604",28079011,30,2014,2,3.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4605",28079011,8,2005,6,66,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4606",28079011,8,2005,7,88,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4607",28079011,8,2005,8,60,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4608",28079011,8,2005,9,84,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4609",28079011,8,2005,10,119,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4610",28079011,8,2005,11,96,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4611",28079011,35,2015,7,0.7,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4612",28079011,35,2015,8,1.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4613",28079011,35,2015,9,1.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4614",28079011,35,2015,10,2.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4615",28079011,12,2012,3,203,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4616",28079011,12,2012,4,92,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4617",28079011,8,2014,5,70,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4618",28079011,12,2012,5,165,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4619",28079011,8,2014,7,87,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4620",28079011,12,2004,1,405,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4621",28079011,12,2004,2,408,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4622",28079011,8,2008,8,69,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4623",28079011,8,2008,9,100,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4624",28079011,8,2008,10,106,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4625",28079011,8,2008,11,89,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4626",28079011,8,2008,12,129,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4627",28079011,12,2008,1,336,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4628",28079011,12,2008,2,241,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4629",28079011,12,2008,3,204,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4630",28079011,12,2008,4,143,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4631",28079011,12,2014,8,54,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4632",28079011,12,2014,9,88,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4633",28079011,20,2012,9,7.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4634",28079011,35,2017,10,2.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4635",28079011,35,2017,11,1.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4636",28079011,35,2017,12,1.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4637",28079011,20,2014,5,7.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4638",28079011,20,2014,6,6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4639",28079011,20,2014,7,7.7,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4640",28079011,20,2014,8,9.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4641",28079011,20,2014,9,8.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4642",28079011,8,2012,1,95,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4643",28079011,8,2012,2,76,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4644",28079011,8,2012,3,80,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4645",28079011,35,2015,1,2.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4646",28079011,35,2015,2,2.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4647",28079011,35,2015,3,3.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4648",28079011,35,2015,4,1.7,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4649",28079011,35,2015,5,1.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4650",28079011,35,2015,6,1.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4651",28079011,8,2012,10,105,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4652",28079011,8,2012,11,72,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4653",28079011,8,2012,12,93,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4654",28079011,12,2012,1,418,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4655",28079011,30,2014,12,4.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4656",28079011,30,2014,11,3.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4657",28079011,7,2007,2,164,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4658",28079011,7,2007,3,83,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4659",28079011,8,2014,6,55,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4660",28079011,12,2005,7,205,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4661",28079011,12,2005,8,136,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4662",28079011,8,2014,9,36,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4663",28079011,8,2014,10,112,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4664",28079011,8,2014,11,79,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4665",28079011,8,2018,10,92,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4666",28079011,8,2018,11,84,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4667",28079011,8,2018,12,112,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4668",28079011,12,2018,1,200,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4669",28079011,7,2011,2,186,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4670",28079011,7,2011,3,52,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4671",28079011,7,2011,4,63,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4672",28079011,12,2004,12,406,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4673",28079011,7,2011,6,27,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4674",28079011,7,2011,7,24,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4675",28079011,7,2011,8,40,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4676",28079011,12,2018,11,233,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4677",28079011,12,2018,12,384,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4678",28079011,20,2018,1,4.7,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4679",28079011,20,2018,2,3.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4680",28079011,20,2018,3,1.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4681",28079011,20,2018,4,1.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4682",28079011,20,2014,10,13.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4683",28079011,20,2014,11,8.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4684",28079011,20,2014,12,14.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4685",28079011,8,2012,4,49,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4686",28079011,8,2012,5,72,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4687",28079011,8,2012,6,73,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4688",28079011,8,2012,7,78,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4689",28079011,8,2012,8,65,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4690",28079011,8,2012,9,71,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4691",28079011,35,2011,11,2.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4692",28079011,35,2011,12,2.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4693",28079011,12,2003,10,300,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4694",28079011,12,2003,11,304,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4695",28079011,8,2014,3,68,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4696",28079011,8,2014,4,61,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4697",28079011,30,2014,10,3.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4698",28079011,30,2018,8,0.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4699",28079011,30,2018,9,0.9,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4700",28079011,7,2003,1,165,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4701",28079011,8,2014,8,39,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4702",28079011,7,2003,2,99,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4703",28079011,7,2003,3,141,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4704",28079011,7,2003,4,75,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4705",28079011,8,2014,12,127,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4706",28079011,12,2014,1,241,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4707",28079011,12,2014,2,208,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4708",28079011,12,2014,3,158,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4709",28079011,12,2014,4,123,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4710",28079011,35,2018,10,17.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4711",28079011,35,2018,11,1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4712",28079011,35,2018,12,2.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4713",28079011,20,2015,6,7.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4714",28079011,12,2014,10,367,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4715",28079011,20,2012,10,12.7,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4716",28079011,20,2012,11,9.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4717",28079011,20,2012,12,11.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4718",28079011,30,2012,1,4.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4719",28079011,30,2012,2,3.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4720",28079011,30,2012,3,2.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4721",28079011,30,2012,4,1.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4722",28079011,7,2014,1,107,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4723",28079011,7,2014,2,82,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4724",28079011,7,2014,3,59,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4725",28079011,30,2014,1,3.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4726",28079011,30,2015,12,4.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4727",28079011,35,2011,7,1.1,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4728",28079011,35,2011,8,1.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4729",28079011,35,2011,9,2.8,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4730",28079011,35,2011,10,3.6,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4731",28079011,7,2014,10,166,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4732",28079011,7,2014,11,80,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4733",28079011,7,2014,12,218,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4734",28079011,8,2014,1,76,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4735",28079011,12,2003,12,586,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4736",28079011,35,2015,11,3.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4737",28079011,30,2018,7,0.4,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4738",28079011,12,2011,5,109,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4739",28079011,12,2011,6,108,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4740",28079011,30,2018,10,1.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4741",28079011,30,2018,11,1.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4742",28079011,12,2011,9,232,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4743",28079011,30,2018,12,2.2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4744",28079011,35,2018,1,0.7,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4745",28079011,12,2005,9,258,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4746",28079011,12,2005,10,374,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4747",28079011,12,2005,11,455,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4748",28079011,12,2005,12,459,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4749",28079011,7,2003,9,115,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4750",28079011,7,2003,10,145,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4751",28079011,12,2018,2,190,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4752",28079011,12,2018,3,109,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4753",28079011,7,2011,5,24,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4754",28079011,12,2018,5,94,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4755",28079011,12,2018,6,89,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4756",28079011,12,2018,7,85,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4757",28079011,7,2011,9,82,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4758",28079011,7,2011,10,108,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4759",28079011,7,2011,11,111,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4760",28079011,7,2011,12,231,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4761",28079011,8,2011,1,104,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4762",28079011,30,2012,5,2,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4763",28079011,30,2012,6,2.3,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4764",28079011,30,2012,7,2.5,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4765",28079011,7,2014,4,41,"Avda. Ramón y Cajal",-3.6773491,40.4514734
"4766",28079011,7,2014,5,32,"Avda. Ramón y Cajal",-3.6773491,40.4514734
